request_code,dataset_year,checkin_date,checkout_date,checkin_month,nights,adults_number,children_number,infants_number,customer_code,customer_country,customer_lang,channel_code,channel_name,arrangement_code,arrangement_name,creation_datetime,lead_time_days,quotation_count,has_quotation,quotation_min_amount,quotation_max_amount
R-62ED07B95E8C,2024,2024-07-27,2024-08-03,2024-07,7,3,1,0,C-BE85BA289B62,,IT,bd,Booking Engine,,,2023-11-18 20:53:52,252,1,1,2390.0,2390.0
R-01BEEA0CFBCF,2024,2024-06-03,2024-06-14,2024-06,11,4,0,0,C-5ABA3143610F,IT,IT,bd,Booking Engine,,,2023-11-18 21:51:59,198,2,1,1390.0,1690.0
R-574869E13840,2024,2024-07-06,2024-07-13,2024-07,7,2,2,0,C-B8BC14472928,IT,IT,bd,Booking Engine,,,2023-11-18 21:57:39,231,1,1,1690.0,1690.0
R-BBBE402C0758,2024,2024-07-14,2024-07-21,2024-07,7,2,2,0,C-2776869C5E0D,,IT,bd,Booking Engine,,,2023-11-18 22:59:14,239,1,1,2090.0,2090.0
R-6B726A848E96,2024,2024-08-04,2024-08-11,2024-08,7,2,1,1,C-2A1EC38EEB66,,IT,bd,Booking Engine,,,2023-11-18 23:06:44,260,1,1,2690.0,2690.0
R-4DAD33DAAA5D,2024,2024-07-15,2024-07-25,2024-07,10,2,1,1,C-B1CA367D5A12,,IT,bd,Booking Engine,,,2023-11-19 08:41:57,239,1,1,1890.0,1890.0
R-20F38F662AC3,2024,2024-06-22,2024-06-29,2024-06,7,2,0,0,C-ED5C7024A3B2,,IT,bd,Booking Engine,,,2023-11-19 09:50:29,216,1,1,1290.0,1290.0
R-E5D663304A17,2024,2024-07-06,2024-07-18,2024-07,12,9,1,0,C-127C7CAE4FD6,IT,IT,bd,Booking Engine,,,2023-11-19 10:30:14,230,2,1,2890.0,3790.0
R-A4C289B7F370,2024,2024-06-22,2024-06-29,2024-06,7,4,0,0,C-20EFDA64C7D8,,IT,bd,Booking Engine,,,2023-11-19 10:52:20,216,1,1,1090.0,1090.0
R-7BA91EB5055C,2024,2024-08-10,2024-08-24,2024-08,14,3,1,0,C-5CE28979CB13,IT,IT,bd,Booking Engine,,,2023-11-19 13:17:33,265,1,1,6390.0,6390.0
R-E83B964BAFFD,2024,2024-08-17,2024-08-24,2024-08,7,3,0,0,C-6145077B34F0,,IT,bd,Booking Engine,,,2023-11-19 16:12:13,272,1,1,3490.0,3490.0
R-A808B43F6D15,2024,2024-08-31,2024-09-07,2024-08,7,2,1,0,C-CA442523AB1D,,IT,bd,Booking Engine,,,2023-11-19 19:54:14,286,1,1,1390.0,1390.0
R-D823B46782AF,2024,2024-09-01,2024-09-08,2024-09,7,2,0,0,C-AB72DDB24E51,,IT,bd,Booking Engine,,,2023-11-19 20:20:45,287,1,1,1090.0,1090.0
R-72190DD81163,2024,2024-06-16,2024-06-23,2024-06,7,2,2,0,C-E21E9733C117,,IT,bd,Booking Engine,,,2023-11-19 21:19:16,210,1,1,1504.0,1504.0
R-ACB04455CDB9,2024,2024-07-28,2024-08-04,2024-07,7,3,0,0,C-56B4AF7B3A9F,,IT,bd,Booking Engine,,,2023-11-19 22:25:15,252,1,1,2390.0,2390.0
R-3A394F653500,2024,2024-08-03,2024-08-10,2024-08,7,4,0,0,C-7E15AC422123,,IT,bd,Booking Engine,,,2023-11-20 12:46:05,257,1,1,2590.0,2590.0
R-B451EE8C975E,2024,2024-08-10,2024-08-17,2024-08,7,2,2,0,C-752ABD732112,,IT,bd,Booking Engine,,,2023-11-20 13:25:53,264,1,1,3490.0,3490.0
R-FEAC1521F4D3,2024,2024-08-03,2024-08-13,2024-08,10,2,1,1,C-CB3D19D5C665,,IT,bd,Booking Engine,,,2023-11-20 14:11:19,257,1,1,2890.0,2890.0
R-82CA40022929,2024,2024-07-07,2024-07-14,2024-07,7,2,2,0,C-0967CB071F4F,,IT,bd,Booking Engine,,,2023-11-20 15:25:14,230,1,1,1790.0,1790.0
R-17E593FD7F6E,2024,2024-08-12,2024-08-19,2024-08,7,4,0,0,C-331579521840,,IT,bd,Booking Engine,,,2023-11-20 16:35:13,266,1,1,3190.0,3190.0
R-F6246329AF21,2024,2024-08-12,2024-08-19,2024-08,7,2,0,0,C-B792F1B70607,IT,IT,bd,Booking Engine,,,2023-11-20 18:58:53,266,1,1,2790.0,2790.0
R-CC7619652CC1,2024,2024-07-19,2024-07-28,2024-07,9,2,0,0,C-640350BF7922,,IT,bd,Booking Engine,,,2023-11-21 09:33:16,241,1,1,1690.0,1690.0
R-5FD6297B5087,2024,2024-07-06,2024-07-16,2024-07,10,6,1,0,C-43064B6F4592,,IT,bd,Booking Engine,,,2023-11-21 13:06:26,228,4,1,1790.0,3390.0
R-16398EC36B5D,2024,2024-06-16,2024-06-29,2024-06,13,2,0,0,C-3180C1A33620,,IT,bd,Booking Engine,,,2023-11-21 16:08:24,208,2,1,2090.0,2490.0
R-2C9776D01FCA,2024,2024-07-27,2024-08-10,2024-07,14,2,2,0,C-8A1ACB1D02B8,,IT,bd,Booking Engine,,,2023-11-21 17:31:36,249,3,1,5090.0,5890.0
R-39E72F9A991A,2024,2024-07-06,2024-07-20,2024-07,14,4,0,0,C-D4DFB6787DD5,,IT,bd,Booking Engine,,,2023-11-21 19:11:05,228,0,0,,
R-C5E769AA98E4,2024,2024-07-06,2024-07-20,2024-07,14,2,0,0,C-D4DFB6787DD5,,IT,bd,Booking Engine,,,2023-11-21 19:19:49,228,1,1,3090.0,3090.0
R-2EF15385A056,2024,2024-08-11,2024-08-18,2024-08,7,2,1,0,C-2C495056E32B,IT,IT,bd,Booking Engine,,,2023-11-22 08:31:08,263,1,1,3190.0,3190.0
R-8F53FD089BD0,2024,2024-07-06,2024-07-13,2024-07,7,2,0,0,C-AB60A4117596,,IT,bd,Booking Engine,,,2023-11-22 11:56:21,227,1,1,1290.0,1290.0
R-AEB681BB87FE,2024,2024-07-21,2024-07-28,2024-07,7,2,2,0,C-FB25F59EA608,,IT,bd,Booking Engine,,,2023-11-23 21:06:00,241,1,1,2090.0,2090.0
R-8897020314EF,2024,2024-08-18,2024-08-25,2024-08,7,4,1,0,C-3A495C594091,,IT,bd,Booking Engine,,,2023-11-24 05:15:23,268,1,1,3390.0,3390.0
R-576092F16119,2024,2024-08-31,2024-09-14,2024-08,14,2,0,0,C-56A40B6E1EE4,,IT,bd,Booking Engine,,,2023-11-24 09:04:56,281,1,1,1990.0,1990.0
R-FB711411812B,2024,2024-08-17,2024-08-24,2024-08,7,2,0,2,C-AF3335DBD5BB,,IT,bd,Booking Engine,,,2023-11-24 16:52:27,267,1,1,2890.0,2890.0
R-CE67B1825870,2024,2024-06-15,2024-06-29,2024-06,14,2,0,1,C-95258A1DE55F,,IT,bd,Booking Engine,,,2023-11-24 18:30:07,204,1,1,2590.0,2590.0
R-274D2CAC98B2,2024,2024-08-12,2024-08-26,2024-08,14,2,1,0,C-804021076E0F,IT,IT,bd,Booking Engine,,,2023-11-24 22:28:28,262,3,1,5690.0,6590.0
R-DCB5251F9C3E,2024,2024-07-20,2024-07-27,2024-07,7,2,1,2,C-8546FF320EF1,IT,IT,bd,Booking Engine,,,2023-11-26 08:49:43,237,1,1,0.0,0.0
R-91152705C3D2,2024,2024-07-27,2024-08-03,2024-07,7,2,1,1,C-211CC9611F23,,IT,bd,Booking Engine,,,2023-11-27 16:40:38,243,1,1,2090.0,2090.0
R-13DADB420584,2024,2024-06-30,2024-07-07,2024-06,7,2,2,0,C-7ED0AA4A8209,IT,IT,bd,Booking Engine,,,2023-11-27 16:48:23,216,1,1,1639.0,1639.0
R-F2AE2D3123DF,2024,2024-06-22,2024-06-29,2024-06,7,2,0,0,C-24405D5FE347,,IT,bd,Booking Engine,,,2023-11-27 16:57:12,208,1,1,1290.0,1290.0
R-3EA693039633,2024,2024-08-10,2024-08-17,2024-08,7,2,1,0,C-876C53CCF318,IT,IT,bd,Booking Engine,,,2023-11-27 16:57:33,257,2,1,2890.0,3190.0
R-CA6066C9EAAD,2024,2024-07-06,2024-07-20,2024-07,14,3,0,0,C-BCA45792C1FC,,IT,bd,Booking Engine,,,2023-11-27 17:30:39,222,3,1,3790.0,3990.0
R-144ECC9F45E8,2024,2024-08-24,2024-08-31,2024-08,7,1,1,0,C-CC633447A929,IT,IT,bd,Booking Engine,,,2023-11-27 17:38:32,271,1,1,1790.0,1790.0
R-998FA2C7A86E,2024,2024-07-13,2024-07-20,2024-07,7,2,1,1,C-6D3F5BED4BF3,,IT,bd,Booking Engine,,,2023-11-27 17:42:47,229,1,1,2090.0,2090.0
R-978C287C932C,2024,2024-07-06,2024-07-27,2024-07,21,2,1,0,C-E8E402B78865,IT,IT,bd,Booking Engine,,,2023-11-27 17:49:13,222,1,1,5490.0,5490.0
R-6A60569DB6ED,2024,2024-06-22,2024-06-29,2024-06,7,2,0,0,C-37AC3846975B,,IT,bd,Booking Engine,,,2023-11-27 17:54:46,208,1,1,1190.0,1190.0
R-35B7E1C54316,2024,2024-06-30,2024-07-07,2024-06,7,2,2,0,C-88F99C1837E3,IT,IT,bd,Booking Engine,,,2023-11-27 17:54:49,216,1,1,1800.0,1800.0
R-16CB5654E508,2024,2024-07-21,2024-07-28,2024-07,7,2,1,0,C-870E334CCB78,,IT,bd,Booking Engine,,,2023-11-27 17:58:59,237,2,1,1690.0,1990.0
R-66A511583893,2024,2024-06-23,2024-06-30,2024-06,7,4,0,0,C-6FE5D6C56A0A,,IT,bd,Booking Engine,,,2023-11-27 18:37:31,209,2,1,1190.0,1290.0
R-61E547324CC9,2024,2024-06-30,2024-07-07,2024-06,7,2,1,1,C-47593207F84D,,IT,bd,Booking Engine,,,2023-11-27 18:41:28,216,3,1,1590.0,1990.0
R-67D9B9A338C8,2024,2024-09-14,2024-09-21,2024-09,7,2,0,1,C-C0C53A0DCBC2,,IT,bd,Booking Engine,,,2023-11-27 18:43:53,292,1,1,1090.0,1090.0
R-54246BF38549,2024,2024-07-06,2024-07-13,2024-07,7,2,3,0,C-CB8E5B71564D,IT,IT,bd,Booking Engine,,,2023-11-27 18:44:16,222,1,1,1890.0,1890.0
R-C7EB98C7BA21,2024,2024-07-13,2024-07-20,2024-07,7,2,0,2,C-CE9251CD276D,,IT,bd,Booking Engine,,,2023-11-27 19:08:11,229,2,1,1790.0,1890.0
R-B87C60E3DE58,2024,2024-06-22,2024-06-29,2024-06,7,2,2,0,C-E325DA59E6F8,,IT,bd,Booking Engine,,,2023-11-27 19:26:00,208,2,1,1590.0,1790.0
R-8E32BAADD628,2024,2024-06-15,2024-06-22,2024-06,7,2,1,0,C-559318317C74,IT,IT,bd,Booking Engine,,,2023-11-27 20:25:53,201,2,1,1190.0,1290.0
R-0545C14C02CA,2024,2024-06-29,2024-07-10,2024-06,11,2,2,0,C-206853E1C6C0,,IT,bd,Booking Engine,,,2023-11-27 20:47:17,215,3,1,1890.0,2950.0
R-D4720251D076,2024,2024-07-22,2024-07-29,2024-07,7,2,1,1,C-133621D28503,,IT,bd,Booking Engine,,,2023-11-27 20:50:54,238,2,1,1890.0,1990.0
R-A09F5A505719,2024,2024-07-06,2024-07-20,2024-07,14,2,1,0,C-AA8F412B76D2,,IT,bd,Booking Engine,,,2023-11-27 21:15:30,222,1,1,3590.0,3590.0
R-FCFF3178265B,2024,2024-08-20,2024-08-30,2024-08,10,2,2,0,C-3CA1EA7D56F2,IT,IT,bd,Booking Engine,,,2023-11-27 22:21:00,267,1,1,1990.0,1990.0
R-ECF17C90B521,2024,2024-08-12,2024-08-25,2024-08,13,2,2,0,C-F11B58BDC9F3,,IT,bd,Booking Engine,,,2023-11-27 22:59:27,259,1,1,6390.0,6390.0
R-65D177450FBF,2024,2024-07-05,2024-07-14,2024-07,9,2,1,0,C-FCCF6E19D119,,IT,bd,Booking Engine,,,2023-11-27 23:32:12,221,1,1,1990.0,1990.0
R-84B31765E60E,2024,2024-08-23,2024-08-31,2024-08,8,2,0,2,C-69A56D293D54,,IT,bd,Booking Engine,,,2023-11-28 06:11:04,269,1,1,1890.0,1890.0
R-568631D02253,2024,2024-07-28,2024-08-04,2024-07,7,2,1,0,C-7C506825D332,IT,IT,bd,Booking Engine,,,2023-11-28 07:32:06,243,2,1,2090.0,2290.0
R-A8632F8FC002,2024,2024-07-06,2024-07-13,2024-07,7,2,2,0,C-04853F125C2A,,IT,bd,Booking Engine,,,2023-11-28 08:16:38,221,2,1,1890.0,1990.0
R-5B88C91EB635,2024,2024-07-13,2024-07-20,2024-07,7,2,0,0,C-C9BF78B7B216,,IT,bd,Booking Engine,,,2023-11-28 13:09:54,228,1,1,1590.0,1590.0
R-79DE61D5FF99,2024,2024-05-09,2024-05-16,2024-05,7,4,0,0,C-FA22C5E5699D,IT,IT,bd,Booking Engine,,,2023-11-28 18:39:41,163,0,0,,
R-88F1AD4B5564,2024,2024-07-13,2024-07-20,2024-07,7,2,1,0,C-9CE55D2C69B6,,IT,bd,Booking Engine,,,2023-11-28 19:24:40,228,3,1,1790.0,2290.0
R-B4F5BCA29788,2024,2024-08-17,2024-08-24,2024-08,7,2,1,1,C-F915EE52854C,,IT,bd,Booking Engine,,,2023-11-28 22:30:27,263,1,1,3190.0,3190.0
R-AE183BFB2173,2024,2024-08-24,2024-08-31,2024-08,7,2,1,0,C-B8EFC0B201ED,IT,IT,bd,Booking Engine,,,2023-11-29 16:36:44,269,1,1,1990.0,1990.0
R-83A71B1B21EA,2024,2024-09-01,2024-09-08,2024-09,7,2,2,0,C-38DDC0F33AEC,IT,IT,bd,Booking Engine,,,2023-11-29 17:30:29,277,1,1,1390.0,1390.0
R-9DC4D127303D,2024,2024-07-13,2024-07-20,2024-07,7,2,2,0,C-6FC2E6DFF129,,IT,bd,Booking Engine,,,2023-11-29 19:10:24,227,1,1,2090.0,2090.0
R-C246F8A11337,2024,2024-08-11,2024-08-25,2024-08,14,2,1,1,C-EC9ECB17F0AB,,IT,bd,Booking Engine,,,2023-11-29 21:28:56,256,1,1,6390.0,6390.0
R-5E5944237247,2024,2024-07-13,2024-07-20,2024-07,7,2,2,0,C-BB45B8F8B029,IT,IT,bd,Booking Engine,,,2023-11-29 21:49:07,227,1,1,1790.0,1790.0
R-98C327235BA9,2024,2024-02-03,2024-02-04,2024-02,1,2,0,0,C-425811119B6C,,IT,bd,Booking Engine,,,2023-11-30 12:44:51,65,0,0,,
R-8B7A7EC58CC7,2024,2024-08-24,2024-08-31,2024-08,7,3,1,0,C-4F3935CD1AEE,IT,IT,bd,Booking Engine,,,2023-11-30 14:35:18,268,1,1,2290.0,2290.0
R-5BE60E1738FA,2024,2024-08-17,2024-08-24,2024-08,7,2,2,0,C-E06F2C1FC09A,IT,IT,bd,Booking Engine,,,2023-12-01 10:36:06,260,1,1,3390.0,3390.0
R-C36C249CAE75,2024,2024-06-15,2024-06-29,2024-06,14,2,0,2,C-0460F41AD741,,IT,bd,Booking Engine,,,2023-12-01 15:07:09,197,2,1,2990.0,3490.0
R-14C1D4916123,2024,2024-06-15,2024-06-29,2024-06,14,2,1,0,C-21804A611E7E,,IT,bd,Booking Engine,,,2023-12-01 15:51:43,197,2,1,2690.0,3090.0
R-1605B0602CC6,2024,2024-07-07,2024-07-14,2024-07,7,2,0,0,C-7FE735258110,,IT,bd,Booking Engine,,,2023-12-02 01:01:02,218,1,1,1490.0,1490.0
R-0D15337A97A3,2024,2024-08-17,2024-08-24,2024-08,7,2,2,0,C-D4A6AFA099AD,,IT,bd,Booking Engine,,,2023-12-02 12:41:52,259,3,1,2990.0,3490.0
R-3C0785A48DBC,2024,2024-07-06,2024-07-13,2024-07,7,2,2,0,C-95FDC9E0B603,IT,IT,bd,Booking Engine,,,2023-12-05 15:25:44,214,2,1,1890.0,2290.0
R-3BFD5E18B97B,2024,2024-07-22,2024-07-30,2024-07,8,2,2,0,C-1DAE76BF3E56,,IT,bd,Booking Engine,,,2023-12-05 18:37:30,230,2,1,2290.0,2590.0
R-B4C15B4CCC02,2024,2024-06-02,2024-06-09,2024-06,7,2,1,1,C-5B142BD4FE0E,,IT,bd,Booking Engine,,,2023-12-08 09:29:32,177,3,1,890.0,1290.0
R-2A3297116283,2024,2024-08-11,2024-08-18,2024-08,7,2,1,1,C-D166049D5DDC,,IT,bd,Booking Engine,,,2023-12-08 09:57:17,247,2,1,2890.0,2990.0
R-C8065E2BD3AD,2024,2024-07-20,2024-07-27,2024-07,7,2,0,0,C-51C79FF6FE75,IT,IT,bd,Booking Engine,,,2023-12-08 10:00:54,225,5,1,1690.0,1990.0
R-05FFAF87C73A,2024,2024-07-20,2024-07-27,2024-07,7,2,0,0,C-51C79FF6FE75,IT,IT,bd,Booking Engine,,,2023-12-08 10:04:53,225,0,0,,
R-B706FC1020ED,2024,2024-08-12,2024-08-19,2024-08,7,1,2,0,C-DFC566D77E95,IT,IT,bd,Booking Engine,,,2023-12-08 10:07:01,248,2,1,3090.0,3290.0
R-91C425075F98,2024,2024-08-18,2024-08-25,2024-08,7,3,0,0,C-4343C61BDB38,,IT,bd,Booking Engine,,,2023-12-08 10:16:50,254,2,1,3090.0,3190.0
R-628242441BA2,2024,2024-08-03,2024-08-17,2024-08,14,2,2,0,C-0C42F3CF49FF,,IT,bd,Booking Engine,,,2023-12-08 12:12:51,239,1,1,6190.0,6190.0
R-F2033E605379,2024,2024-06-22,2024-06-29,2024-06,7,5,0,0,C-CBDD95326C34,IT,IT,bd,Booking Engine,,,2023-12-08 12:22:07,197,2,1,1690.0,2050.0
R-1D12D0385A50,2024,2024-08-04,2024-08-25,2024-08,21,2,1,0,C-BF72A1D18D13,IT,IT,bd,Booking Engine,,,2023-12-08 12:30:34,240,1,1,9290.0,9290.0
R-D92C19F532A2,2024,2024-08-03,2024-08-10,2024-08,7,3,0,0,C-9317746F566E,IT,IT,bd,Booking Engine,,,2023-12-08 14:29:39,239,2,1,2990.0,3190.0
R-91E71DA1F2C6,2024,2024-06-01,2024-06-03,2024-06,2,2,0,0,C-90D6620F116B,,IT,bd,Booking Engine,,,2023-12-08 14:35:44,176,1,1,500.0,500.0
R-FF7ACFC9B677,2024,2024-08-11,2024-08-18,2024-08,7,2,1,1,C-BA14684273C1,,IT,bd,Booking Engine,,,2023-12-08 15:22:22,247,1,1,3490.0,3490.0
R-E1C4B9928C9E,2024,2024-08-10,2024-08-24,2024-08,14,8,1,1,C-D47A86B56472,,IT,bd,Booking Engine,,,2023-12-08 16:20:06,246,2,1,5490.0,5690.0
R-273E1E96E3F8,2024,2024-08-03,2024-08-11,2024-08,8,2,1,0,C-0E4FA6A8C6E2,IT,IT,bd,Booking Engine,,,2023-12-08 18:40:01,239,1,1,6590.0,6590.0
R-2BBA27B3851F,2024,2024-07-06,2024-07-13,2024-07,7,2,2,0,C-FBF4AECBE85C,,IT,bd,Booking Engine,,,2023-12-08 19:19:30,211,2,1,1890.0,2190.0
R-FFC7B58EE4E8,2024,2024-06-29,2024-07-06,2024-06,7,4,0,0,C-002A49F1A81F,IT,IT,bd,Booking Engine,,,2023-12-08 22:41:31,204,2,1,1690.0,1790.0
R-80338A871B37,2024,2024-08-17,2024-08-24,2024-08,7,2,2,1,C-DEAA98F17307,GB,IT,bd,Booking Engine,,,2023-12-09 07:35:09,252,2,1,3090.0,3190.0
R-1DC822988687,2024,2024-07-26,2024-08-09,2024-07,14,2,2,0,C-CAAC9BB1EBA2,,IT,bd,Booking Engine,,,2023-12-09 10:20:00,230,2,1,5390.0,5990.0
R-11D9F4D21E72,2024,2024-08-17,2024-08-24,2024-08,7,8,0,0,C-0258537BB061,,IT,bd,Booking Engine,,,2023-12-09 11:23:53,252,1,1,3090.0,3090.0
R-5090A3392851,2024,2024-06-21,2024-06-28,2024-06,7,2,1,0,C-4ED47B238209,,IT,bd,Booking Engine,,,2023-12-09 12:05:53,195,2,1,1390.0,1590.0
R-DA731AB5BA8C,2024,2024-07-06,2024-07-13,2024-07,7,2,0,0,C-DCE7312972A8,IT,IT,bd,Booking Engine,,,2023-12-09 17:56:47,210,1,1,1490.0,1490.0
R-9F50B3C56A50,2024,2024-07-14,2024-07-21,2024-07,7,2,2,0,C-09CB74B356C2,,IT,bd,Booking Engine,,,2023-12-10 13:12:03,217,1,1,1990.0,1990.0
R-5A7CCF7FC4C2,2024,2024-06-30,2024-07-07,2024-06,7,3,3,0,C-3AD599B5F041,,IT,bd,Booking Engine,,,2023-12-10 19:17:52,203,2,1,1890.0,2290.0
R-8487FE79173B,2024,2024-06-07,2024-06-14,2024-06,7,2,0,1,C-4C62740EE002,,IT,bd,Booking Engine,,,2023-12-10 19:25:51,180,1,1,990.0,990.0
R-B5755E00177F,2024,2024-07-06,2024-07-13,2024-07,7,2,2,0,C-6061166F921B,,IT,bd,Booking Engine,,,2023-12-11 13:27:13,208,1,1,1990.0,1990.0
R-0E7A5437EF4A,2024,2024-08-10,2024-08-17,2024-08,7,2,2,0,C-1F8DF2734E90,IT,IT,bd,Booking Engine,,,2023-12-11 14:10:30,243,2,1,3290.0,3490.0
R-4EBF26B3D044,2024,2024-07-20,2024-07-27,2024-07,7,2,2,0,C-D3B5ED3576B0,,IT,bd,Booking Engine,,,2023-12-11 18:17:10,222,2,1,2290.0,2390.0
R-C199A8EF987D,2024,2024-06-30,2024-07-14,2024-06,14,2,1,0,C-41D31D656EC9,IT,IT,bd,Booking Engine,,,2023-12-11 20:08:23,202,2,1,3390.0,3990.0
R-E61B185A37D8,2024,2024-08-04,2024-08-11,2024-08,7,3,0,0,C-CE867B9EBE59,,IT,bd,Booking Engine,,,2023-12-12 16:18:18,236,1,1,2990.0,2990.0
R-2D2DED4B513C,2024,2024-08-24,2024-08-31,2024-08,7,2,1,0,C-00913D897839,,IT,bd,Booking Engine,,,2023-12-13 09:48:30,255,2,1,1990.0,2190.0
R-70FB148FCB09,2024,2024-07-14,2024-07-21,2024-07,7,2,2,0,C-89D302D2C1DB,,IT,bd,Booking Engine,,,2023-12-13 10:41:19,214,2,1,1990.0,2290.0
R-1C29C155E91B,2024,2024-08-10,2024-08-17,2024-08,7,2,1,1,C-A0DFAFED852B,,IT,bd,Booking Engine,,,2023-12-13 10:46:02,241,8,1,2890.0,6690.0
R-755608C70BA7,2024,2024-08-10,2024-08-24,2024-08,14,2,1,0,C-6DAC1551F0C6,,IT,bd,Booking Engine,,,2023-12-13 10:59:02,241,2,1,6090.0,6290.0
R-E0FF4317340D,2024,2024-07-27,2024-08-03,2024-07,7,3,1,0,C-646DDFD042F2,IT,IT,bd,Booking Engine,,,2023-12-13 11:11:32,227,1,1,2390.0,2390.0
R-CB8F94C78A8A,2024,2024-08-10,2024-08-24,2024-08,14,2,1,0,C-E1F90C0CF7E3,,IT,bd,Booking Engine,,,2023-12-13 11:20:16,241,1,1,6090.0,6090.0
R-3E7972AA87F3,2024,2024-08-17,2024-08-24,2024-08,7,2,1,1,C-31169CB5C1C2,IT,IT,bd,Booking Engine,,,2023-12-13 11:29:58,248,1,1,3290.0,3290.0
R-3899A1B16A47,2024,2024-06-30,2024-07-07,2024-06,7,11,2,0,C-79EBD8C5FD3A,,IT,bd,Booking Engine,,,2023-12-13 11:30:12,200,2,1,1390.0,1790.0
R-81AD55789806,2024,2024-08-11,2024-08-25,2024-08,14,4,1,0,C-EA1D041636B3,,IT,bd,Booking Engine,,,2023-12-13 11:49:06,242,1,1,6990.0,6990.0
R-1CECA34A25DA,2024,2024-07-21,2024-07-28,2024-07,7,2,0,0,C-D4F0BA9D1A6E,,IT,bd,Booking Engine,,,2023-12-13 12:09:18,221,2,1,1690.0,1790.0
R-145C49737D4F,2024,2024-06-16,2024-06-30,2024-06,14,4,0,0,C-30B8C7A31D34,,IT,bd,Booking Engine,,,2023-12-13 12:18:49,186,2,1,2090.0,2290.0
R-C3DF4BBAFC04,2024,2024-08-18,2024-08-31,2024-08,13,2,1,0,C-5DD14EB7DD39,,IT,bd,Booking Engine,,,2023-12-13 12:28:29,249,1,1,6290.0,6290.0
R-5A84F8ED9FCB,2024,2024-07-13,2024-07-20,2024-07,7,2,2,0,C-895676FAD8E7,IT,IT,bd,Booking Engine,FB,Pensione Completa,2023-12-13 12:47:48,213,2,1,1990.0,2290.0
R-757DE6CB9E07,2024,2024-08-17,2024-08-24,2024-08,7,7,1,0,C-BA62927896DB,,IT,bd,Booking Engine,,,2023-12-13 12:51:01,248,2,1,2690.0,2790.0
R-4A4CC4C468DD,2024,2024-08-18,2024-08-31,2024-08,13,2,1,0,C-5DD14EB7DD39,,IT,bd,Booking Engine,,,2023-12-13 12:55:57,249,0,0,,
R-180BB70D00AB,2024,2024-07-27,2024-08-10,2024-07,14,2,1,1,C-FEED49389DB9,,IT,bd,Booking Engine,,,2023-12-13 13:02:59,227,2,1,5390.0,5790.0
R-53FF121E1C5D,2024,2024-07-14,2024-07-21,2024-07,7,2,0,0,C-4904EB124051,,IT,bd,Booking Engine,,,2023-12-13 13:13:47,214,2,1,1590.0,1790.0
R-617544E8B1CA,2024,2024-07-13,2024-07-20,2024-07,7,2,1,1,C-EBEF4B1FD130,IT,IT,bd,Booking Engine,,,2023-12-13 13:24:05,213,0,0,,
R-66607BD89B80,2024,2024-05-21,2024-05-31,2024-05,10,4,0,0,C-1380AE68612A,,IT,bd,Booking Engine,,,2023-12-13 14:09:58,160,0,0,,
R-ED0667481016,2024,2024-08-05,2024-08-12,2024-08,7,2,2,0,C-0191E595C78B,BE,IT,bd,Booking Engine,,,2023-12-13 15:25:55,236,1,1,2990.0,2990.0
R-E45AF8B0E434,2024,2024-08-12,2024-08-19,2024-08,7,2,1,1,C-B06959B17EE4,IT,IT,bd,Booking Engine,,,2023-12-13 15:32:34,243,1,1,3190.0,3190.0
R-B442D6F78F27,2024,2024-07-20,2024-08-03,2024-07,14,3,0,0,C-8124B2498E53,,IT,bd,Booking Engine,,,2023-12-13 15:40:29,220,1,1,4690.0,4690.0
R-202CFF5E1DBE,2024,2024-06-01,2024-06-15,2024-06,14,2,0,0,C-1A490FF696D8,,IT,bd,Booking Engine,,,2023-12-13 16:03:15,171,3,1,1590.0,1990.0
R-7C695FF9F5ED,2024,2024-06-26,2024-07-06,2024-06,10,4,0,0,C-BDCCBFB2D9A4,,IT,bd,Booking Engine,,,2023-12-13 17:04:26,196,2,1,1390.0,1990.0
R-FF61DE321BE4,2024,2024-06-13,2024-06-20,2024-06,7,2,2,0,C-F1CB098DB1D7,,IT,bd,Booking Engine,,,2023-12-13 17:26:08,183,3,1,1290.0,1990.0
R-9AC394418387,2024,2024-06-15,2024-06-22,2024-06,7,2,2,0,C-6C87265B1453,,IT,bd,Booking Engine,,,2023-12-13 17:49:09,185,4,1,1390.0,1890.0
R-A59D23674A20,2024,2024-08-25,2024-09-01,2024-08,7,3,1,0,C-1E631C3F0FE8,,IT,bd,Booking Engine,,,2023-12-13 18:25:04,256,2,1,2290.0,2590.0
R-984C5CCBED08,2024,2024-08-18,2024-08-25,2024-08,7,1,0,0,C-239345318BF9,,IT,bd,Booking Engine,,,2023-12-13 18:34:42,249,2,1,2690.0,2790.0
R-521F5BBCBE53,2024,2024-06-28,2024-07-05,2024-06,7,11,2,0,C-79EBD8C5FD3A,,IT,bd,Booking Engine,,,2023-12-13 20:39:44,198,0,0,,
R-88952E18E044,2024,2024-07-28,2024-08-11,2024-07,14,2,0,0,C-E0B711D254EE,,IT,bd,Booking Engine,,,2023-12-13 20:58:36,228,1,1,4290.0,4290.0
R-5173C4226CC9,2024,2024-08-18,2024-08-25,2024-08,7,3,1,0,C-C5B677E733AE,,IT,bd,Booking Engine,,,2023-12-13 22:12:15,249,2,1,3090.0,3390.0
R-B7479AC9D957,2024,2024-02-17,2024-02-18,2024-02,1,2,0,0,C-205FE655FBD9,,IT,bd,Booking Engine,,,2023-12-14 00:48:41,65,0,0,,
